[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 11820 11885 9718 14475 11796 11033 False
[vector] 11542 10431 10055 13618 11843 10865 False
[vector] 12016 11728 10588 12402 11352 10898 False
[vector] 11263 12973 11764 13693 10971 10820 False
[vector] 12964 12193 10947 13448 10951 10000 False
[vector] 11587 10814 11648 12459 11373 11347 False
[vector] 12218 11921 11123 12997 11181 11060 False
[vector] 11462 12312 11082 14548 11099 10859 False
[vector] 12971 12550 10767 13874 10692 11377 False
[vector] 11230 13592 10890 13572 10582 11722 False
[vector] 10760 11665 10754 14009 11774 11369 False
[vector] 12938 13666 11163 14538 9379 10942 False
[vector] 13049 13226 11530 14944 8417 10975 False
[vector] 12830 14189 10678 13197 8549 11375 False
[vector] 10556 10226 10534 13087 12153 9858 False
[vector] 11892 11600 11274 13280 10924 12124 False
[vector] 11183 12534 10805 13595 11150 11541 False
[vector] 11653 12447 12343 14024 9991 10880 False
[vector] 9762 11558 9180 12605 10596 12973 False
[vector] 11722 14044 10318 14366 9511 11486 False
[vector] 14056 11477 10765 13550 8982 9933 False
[vector] 12203 12642 12399 13556 10511 10565 False
[vector] 12665 12710 10781 14024 10964 11137 False
[vector] 11463 10657 11868 13001 11607 10967 False
[vector] 12105 12424 10243 13663 9079 12827 False
[vector] 12061 14577 9845 12724 7734 11118 False
[vector] 13515 12414 11245 13995 10092 10154 False
[vector] 12816 12144 11251 13863 11104 10401 False
[vector] 11910 12380 9801 14706 11088 11366 False
[vector] 11822 13968 10240 13646 9511 12136 False
[vector] 12618 12016 10530 14421 10804 12077 False
[vector] 13805 12219 10306 15204 8756 10537 False
[vector] 11055 11431 11101 12131 11856 10463 False
[vector] 12609 11212 12368 12722 10652 9215 False
[vector] 11582 10903 11009 12500 11637 11183 False
[vector] 13046 12594 11612 13445 10044 10732 False
[vector] 11536 12170 11471 14030 11329 10991 False
[vector] 11055 13851 11884 12740 9746 11966 False
[vector] 9847 12204 9804 12963 11215 12530 False
[vector] 12721 10544 9963 13612 11340 9837 False
[vector] 11752 11667 10884 13677 10740 12456 False
[vector] 10401 11382 10151 13295 11996 10136 False
[vector] 12356 12680 12205 13662 10034 12063 False
[vector] 11882 11718 10732 14084 11644 10301 False
[vector] 9914 10863 9995 11851 10747 13127 False
[vector] 11551 13148 11267 14048 10954 11714 False
[vector] 12468 13162 10545 14672 10381 11721 False
[vector] 13440 11546 11513 14683 9738 9732 False
[vector] 10922 11257 11272 13026 11892 10237 False
[vector] 13591 11602 11212 13629 10412 10116 False
[vector] 11178 13086 11702 12826 9727 12272 False
[vector] 11376 12067 11099 14468 11090 11474 False
[vector] 13131 11830 10493 13967 10412 11545 False
[vector] 13473 13255 10509 13995 9044 10797 False
[vector] 11082 12473 11421 13542 11360 10862 False
[vector] 12104 12868 10544 15709 10462 10465 False
[vector] 11573 11354 11076 13758 11920 10290 False
[vector] 10555 12306 10232 14227 11601 10930 False
[vector] 12544 14252 10438 13964 8772 11609 False
[vector] 11931 11336 12539 14601 10249 9874 False
[vector] 12279 12290 11122 13320 10951 11110 False
[vector] 11218 12498 10041 13481 9740 12927 False
[vector] 10343 12690 11029 13977 10906 12087 False
[vector] 12360 10691 11320 13397 11513 9713 False
[vector] 10705 12054 12624 13221 10520 10452 False
[vector] 11739 13903 11353 14584 9440 10531 False
[vector] 11226 12378 11155 13783 10968 11885 False
[vector] 11997 12624 12748 13984 9741 10458 False
[vector] 13010 12895 10031 14761 9553 12173 False
[vector] 12312 12176 10544 14571 11076 11837 False
[vector] 12539 10950 9402 14296 11347 9974 False
[vector] 13420 13303 11062 14814 9492 10875 False
[vector] 12671 12903 12016 14259 10684 10814 False
[vector] 12297 12243 10193 14811 9326 12190 False
[vector] 11552 13083 12006 13587 10663 10974 False
[vector] 11149 13698 11607 14030 10604 10583 False
[vector] 10363 12706 10850 13410 11253 11584 False
[vector] 12201 13584 11104 14984 9752 10765 False
[vector] 10176 10728 10561 12161 12148 10097 False
[vector] 12531 12724 11542 15087 10066 11006 False
[vector] 11182 11182 11510 13067 11662 11234 False
[vector] 10688 11992 9754 12358 11474 11998 False
[vector] 12908 12583 10514 14380 10528 11586 False
[vector] 10435 10552 11143 13344 11845 10677 False
[vector] 10875 14140 11640 13455 10116 11933 False
[vector] 9673 12787 11969 13016 11195 11210 False
[vector] 12188 13084 11603 14824 9789 11155 False
[vector] 12390 13384 11396 14413 9822 11499 False
[vector] 11135 14353 11751 13704 10043 11454 False
[vector] 11497 11892 12072 13523 11459 10471 False
[vector] 11417 13284 9824 14635 10476 12381 False
[vector] 9733 11832 11579 13775 11654 10441 False
[vector] 11006 12577 11896 13750 11348 10251 False
[vector] 12405 13976 10635 14204 9657 11236 False
[vector] 11199 12165 10767 14047 11337 11521 False
[vector] 11646 11850 9648 13268 11217 12118 False
[vector] 10627 11510 10837 13989 11838 9472 False
[vector] 11695 11888 10959 14202 11278 11549 False
[vector] 11192 12953 10908 14046 10532 12403 False
[vector] 12831 12360 12269 13664 10257 10605 False
[vector] 10712 12662 10388 13844 11749 10460 False
[vector] 10425 11648 11824 13175 11661 10858 False
[vector] 11650 11930 11878 13629 10982 11969 False
[vector] 10675 11604 10840 14285 11815 10375 False
[vector] 11377 13503 11627 14026 10295 11535 False
[vector] 10570 11459 12078 12746 11611 9660 False
[vector] 12469 13257 10726 14198 10984 11655 False
[vector] 11241 11696 9152 14901 11514 10236 False
[vector] 11618 12967 11366 13997 10764 12089 False
[vector] 11665 11793 10339 14275 11344 11475 False
[vector] 10599 10418 9303 13105 12058 11401 False
[vector] 13174 12716 10088 14913 10407 10940 False
[vector] 11075 12848 11301 13597 10842 11951 False
[vector] 13637 11819 10553 13454 10374 10789 False
[vector] 12799 12200 10306 14345 10041 12325 False
[vector] 11532 13559 11625 14403 10927 11372 False
[vector] 13077 12999 9885 14355 9290 12181 False
[vector] 12912 13865 11594 14010 9122 11282 False
[vector] 10200 11847 10001 12572 11663 11836 False
[vector] 12665 11722 11419 14118 10319 11546 False
[vector] 12435 14261 11140 14095 8882 11139 False
[vector] 10957 11562 9729 13471 10053 12940 False
[vector] 10021 11135 9097 12364 11891 11965 False
[vector] 11626 12577 12290 13346 10202 11680 False
[vector] 10213 12065 10521 12944 11947 10686 False
[vector] 10733 10554 11953 12685 11775 10584 False
[vector] 10985 11428 10323 14327 11872 10528 False
[vector] 11665 10973 9700 13481 11748 11395 False
[vector] 13060 11944 10942 14382 10653 11566 False
[vector] 11245 12901 11123 14546 10756 12175 False
[vector] 11624 11979 10433 13965 11712 10771 False
[vector] 11945 12209 11131 12978 11195 11235 False
[vector] 11280 12173 10935 13977 11060 12424 False
[vector] 13824 12606 9193 13482 8516 11371 False
[vector] 12264 12793 9747 14895 11189 10993 False
[vector] 12071 10965 12080 13590 11259 9712 False
[vector] 13550 13093 11502 13841 9243 10642 False
[vector] 12661 13366 10120 14962 9738 11713 False
[vector] 10753 12310 11820 14058 11432 10829 False
[vector] 12829 14140 10927 14937 8800 11216 False
[vector] 12789 12974 10123 14247 9883 12261 False
[vector] 12174 10157 11617 13343 11573 9089 False
[vector] 12089 13817 9559 14571 8722 11938 False
[vector] 11060 12729 10965 15440 11090 9794 False
[vector] 14202 11378 10046 13932 8330 10002 False
[vector] 13991 13111 10021 14832 9101 11118 False
[vector] 12069 13735 11212 13745 10077 12126 False
[vector] 12438 12677 9600 13975 10107 12533 False
[vector] 11948 14347 11024 14296 9413 12004 False
[vector] 10463 11935 11494 14091 11486 10824 False
[vector] 12373 12896 11351 14245 10362 11720 False
[vector] 10437 11273 10843 13807 12126 9567 False
[vector] 12495 13465 10991 14238 10221 11359 False
[vector] 12866 11608 12236 12665 10275 9784 False
[vector] 11414 12408 9010 13499 11354 11951 False
[vector] 11739 13154 10811 13882 11152 11272 False
[vector] 11525 12459 10018 13343 10314 12841 False
[vector] 11702 13172 10313 15608 10504 11988 False
[vector] 11932 13558 11258 14002 10501 10745 False
[vector] 10878 12930 11632 13931 10554 12056 False
[vector] 12670 12425 11686 13275 9917 11492 False
[vector] 11187 12589 9621 13258 11276 11772 False
[vector] 12969 12452 10585 15035 10273 10782 False
[vector] 10821 10876 10045 13543 11897 11500 False
[vector] 12691 13993 11634 14187 9259 10899 False
[vector] 11254 12638 10829 15136 11012 10960 False
[vector] 11106 12160 12896 12343 10465 11068 False
[vector] 12031 12672 10284 13986 10964 11731 False
[vector] 11702 11209 10142 13462 11828 10350 False
[vector] 13259 12699 11138 13139 10159 10599 False
[vector] 12255 12237 12579 13778 10173 10822 False
[vector] 11151 11984 11856 13883 10820 11810 False
[vector] 10325 13748 11969 12424 9914 11583 False
[vector] 12547 13298 10108 13635 9463 12493 False
[vector] 10250 12891 10520 13463 11219 11489 False
[vector] 11619 11521 11188 13100 11336 11983 False
[vector] 12013 13406 11505 14858 9429 11608 False
[vector] 11623 12554 12784 12180 10012 11039 False
[vector] 8579 11030 10812 11596 11984 11325 False
[vector] 12665 12397 9719 15334 10392 11508 False
[vector] 14614 11234 9961 13203 6957 8033 False
[vector] 12398 13500 9814 14706 10024 11326 False
[vector] 11161 11965 10314 14834 11424 9843 False
[vector] 12007 13486 10858 13817 10454 12684 False
[vector] 12616 12756 10829 14614 10154 11920 False
[vector] 12501 11890 10663 14359 11276 10626 False
[vector] 11057 10679 11550 13366 11645 10627 False
[vector] 9939 12523 9981 13044 10576 12891 False
[vector] 12306 12832 12128 13209 10164 11759 False
[vector] 10130 11017 10451 13593 11744 11578 False
[vector] 10328 11617 10039 13321 9923 13059 False
[vector] 12792 12637 11644 14297 10313 11097 False
[vector] 9929 10696 9834 11847 12467 10780 False
[vector] 12141 13162 10742 14867 10120 12420 False
[vector] 11740 13421 9882 14294 9012 12673 False
[vector] 11238 13559 9785 15232 10058 11639 False
[vector] 12068 12568 11245 13255 11050 11181 False
[vector] 12900 12448 9468 14356 10637 11504 False
[vector] 11759 11665 9978 13215 11251 12213 False
[vector] 11196 12161 11586 13689 10676 12583 False
[vector] 11135 10465 10851 13363 12065 8465 False
[vector] 9508 12347 10233 12878 11785 10493 False
[vector] 13953 12237 10989 14046 9828 9322 False
[vector] 10378 12072 12062 12851 11438 10631 False
[vector] 11206 12638 9470 12139 9088 13136 False
[vector] 11145 13170 10949 14413 10992 11374 False
[vector] 12381 13113 10562 14136 10264 12335 False
[vector] 9788 12253 11470 13477 11631 10185 False
[vector] 13576 13370 10865 13517 8367 10321 False
[vector] 12874 11359 9190 13437 10596 11831 False
[vector] 13615 12437 10546 14117 10376 9974 False
[vector] 13182 12130 11768 14314 10533 9499 False
[vector] 10168 11620 10598 14215 11698 10618 False
[vector] 11788 12817 11799 14932 10117 10231 False
[vector] 12235 10600 10892 13534 11611 10607 False
[vector] 10704 10536 9687 12992 11843 11557 False
[vector] 14441 12186 10036 13168 9162 9549 False
[vector] 13186 13706 10370 14270 8835 11183 False
[vector] 11277 11815 10007 14593 11338 11557 False
[vector] 10821 13045 11352 13732 11122 11331 False
[vector] 12936 13218 11182 14293 9902 11571 False
[vector] 9631 11572 10039 12506 11102 12677 False
[vector] 11997 12513 10679 14490 11222 10867 False
[vector] 12839 12269 10987 14348 10675 11361 False
[vector] 10804 11698 11092 12999 11896 10574 False
[vector] 12170 11490 12110 13756 11134 10334 False
[vector] 11519 13341 11105 14031 10643 12522 False
[vector] 10263 11913 10598 13397 11817 10990 False
[vector] 10716 12349 11047 13019 11701 10890 False
[vector] 10179 12137 10306 14057 11474 11690 False
[vector] 10145 11346 12077 13487 11371 10851 False
[vector] 13152 13137 10635 14244 10234 10950 False
[vector] 11677 11881 10681 14745 11073 11550 False
[vector] 10731 12278 9107 13467 10653 12797 False
[vector] 13429 13038 11693 14406 9333 10102 False
[vector] 12736 13721 11133 14320 9169 11744 False
[vector] 13319 12296 10418 15104 10040 10341 False
[vector] 10655 11692 10450 13599 11548 12029 False
[vector] 11964 11978 11129 14475 10190 12360 False
[vector] 11234 12491 8305 13987 9977 13104 False
[vector] 11922 11455 9545 13679 11560 11006 False
[vector] 13777 12020 10382 15259 9669 10390 False
[vector] 12896 12243 12481 13490 9502 10626 False
[vector] 12728 13515 11410 14512 10031 10554 False
[vector] 10944 12079 12924 11768 9837 10561 False
[vector] 10148 9784 9681 12586 12212 10905 False
[vector] 12632 11738 12097 13283 10331 9149 False
[vector] 12491 13035 9518 14799 10566 11462 False
[vector] 12706 12831 11761 12808 9738 11132 False
[vector] 12117 12274 10226 14197 11367 11462 False
[vector] 12093 13088 10800 14028 10857 12415 False
[vector] 11390 12852 10819 14859 11262 10974 False
[vector] 11013 12286 11226 13647 11619 10678 False
[vector] 13733 12356 10758 13814 10010 9493 False
[vector] 11234 12875 10064 15325 10761 11528 False
[vector] 10774 11594 9696 12569 11877 11729 False
[vector] 12148 12247 10466 14750 10828 11320 False
[vector] 10287 13543 10303 14155 10701 11979 False
[vector] 14129 11193 9513 14012 9028 9717 False
[vector] 11411 13437 10775 14415 10856 10212 False
[vector] 10143 14154 11408 13108 9921 11720 False
[vector] 11568 13119 11289 13544 10894 11785 False
[vector] 12287 13017 10010 14713 9168 12126 False
[vector] 12062 13922 10500 13830 9259 12203 False
[vector] 11221 13955 11693 13915 10446 11185 False
[vector] 9037 11871 11539 13023 11972 10111 False
[vector] 11296 12707 11095 14103 11367 10885 False
[vector] 11792 12002 12586 14038 10940 11453 False
[vector] 11199 13546 11684 14483 10474 10887 False
[vector] 12645 12229 10918 14157 10435 12441 False
[vector] 10920 12918 11600 13444 11102 11580 False
[vector] 11774 13457 11810 13545 9849 12120 False
[vector] 12876 13417 10809 14610 9756 11500 False
[vector] 11163 11464 10430 13935 9992 12859 False
[vector] 10623 11438 11455 13591 11579 11157 False
[vector] 12423 12727 10323 15683 10450 11353 False
[vector] 12016 11805 11363 14113 11281 10895 False
[vector] 10933 11936 10350 13802 11619 11691 False
[vector] 11367 12672 11544 12887 10977 12462 False
[vector] 12618 13453 10103 14700 9422 12202 False
[vector] 11248 12190 10938 13306 11447 11466 False
[vector] 12344 11269 10359 13967 11404 10285 False
[vector] 11468 12336 11317 14313 10989 12106 False
[vector] 12536 13219 11549 14694 10328 12198 False
[vector] 11013 10868 10583 11893 11912 11047 False
[vector] 13481 12226 10782 14477 10270 10955 False
[vector] 11167 11376 10758 14123 11958 9950 False
[vector] 12099 12421 11731 15420 10598 10418 False
[vector] 10840 12352 9103 13840 10578 12851 False
[vector] 12623 13820 11283 14190 9582 11170 False
[vector] 10624 11622 11524 13947 11629 9548 False
[vector] 12040 11311 10685 14796 11257 9883 False
[vector] 11719 11440 11434 13325 10871 12058 False
[vector] 10560 10322 11225 12421 11970 10535 False
[vector] 12351 12581 11150 13185 11016 10972 False
[vector] 12261 13367 10487 15363 10164 12340 False
[vector] 13621 13581 10488 14597 8505 10560 False
[vector] 12035 12472 11618 13411 10374 11858 False
[vector] 11537 10966 11571 12006 11503 11043 False
[vector] 12459 12498 11293 14456 10765 11451 False
[vector] 10779 12963 10362 15396 10238 11686 False
[vector] 14215 11947 8896 13855 9139 10198 False
[vector] 9985 11710 10492 13439 11986 9554 False
[vector] 11559 11642 11228 13774 11046 12311 False
[vector] 11675 10858 8955 13328 11237 12029 False
[vector] 12141 14462 11507 13482 9306 11613 False
[vector] 11306 12619 11039 13052 9622 12805 False
[vector] 11534 12168 11649 13479 9420 12348 False
[vector] 10884 11407 11218 12761 11863 10384 False
[vector] 13124 12278 11199 14675 10298 10997 False
[vector] 8831 10851 9907 11590 11548 12501 False
[vector] 13266 12712 10111 13778 10080 11149 False
[vector] 12356 11771 10155 14344 11348 9316 False
[vector] 14268 11707 10711 13703 8441 9116 False
[vector] 12514 11521 9230 13840 11360 10571 False
[vector] 12002 11479 10279 13791 11789 10896 False
[vector] 13280 13509 10307 13987 9431 11520 False
[vector] 10469 12744 12121 13526 10725 11019 False
[vector] 12559 12380 11807 14534 10728 9940 False
[vector] 11810 12541 10708 14933 10908 11462 False
[vector] 14382 12660 10018 13491 7639 9744 False
[vector] 13252 12565 9427 14412 9495 12328 False
[vector] 10746 12061 9820 13176 11353 12173 False
[vector] 10257 12458 10601 12868 10282 12783 False
[vector] 11005 11287 9658 13865 12021 10523 False
[vector] 13346 12918 10962 14606 9097 11651 False
[vector] 14086 11619 10619 13726 8891 9777 False
[vector] 11930 13230 11423 13997 10852 10647 False
[vector] 11570 11245 10488 13671 11945 9680 False
[vector] 11490 11768 10669 14325 11606 11752 False
[vector] 13902 12071 9178 13586 7606 11299 False
[vector] 11467 12003 10708 13859 11426 11176 False
[vector] 10436 10850 9121 12589 12109 11090 False
[vector] 12927 13581 11985 14636 9766 11034 False
[vector] 11408 11972 11716 13099 10961 11748 False
[vector] 13453 12391 11281 14689 10113 10391 False
[vector] 11744 11669 10688 14387 11294 10670 False
